clan_1_id,clan_2_id,clan_1_points,clan_2_points,clan_winner
clan_19855,clan_22704,24,58,2
clan_18161,clan_13411,24,58,2
clan_13447,clan_14310,24,58,2
clan_18033,clan_34078,24,58,2
clan_4014,clan_4797,24,58,2
clan_14635,clan_38552,24,58,2
clan_8435,clan_2588,24,58,2
clan_31232,clan_36995,24,58,2
clan_7296,clan_24212,24,59,2
clan_4786,clan_15324,24,59,2
clan_16192,clan_22108,24,59,2
clan_31187,clan_40508,24,59,2
clan_21583,clan_7619,24,59,2
clan_28470,clan_11603,24,59,2
clan_13761,clan_6707,24,59,2
clan_40079,clan_16937,24,59,2
clan_19747,clan_14938,24,59,2
clan_17530,clan_12009,24,59,2
clan_17188,clan_9682,24,60,2
clan_26434,clan_11993,24,60,2
clan_11066,clan_9954,24,60,2
clan_27104,clan_27307,24,60,2
clan_11103,clan_26706,24,60,2
clan_3974,clan_8201,24,60,2
clan_15700,clan_25884,24,60,2
clan_9440,clan_36839,24,60,2
clan_10263,clan_12708,24,60,2
clan_2985,clan_3675,24,60,2
clan_27219,clan_19391,24,60,2
clan_24818,clan_17300,24,60,2
clan_3947,clan_8755,24,60,2
clan_5690,clan_6364,24,60,2
clan_10549,clan_19692,24,60,2
clan_16553,clan_31554,24,60,2
clan_8852,clan_3945,24,60,2
clan_6590,clan_6408,24,60,2
clan_19049,clan_29562,24,60,2
clan_4606,clan_6413,24,60,2
clan_21445,clan_40596,24,61,2
clan_29636,clan_42546,24,61,2
clan_7301,clan_22696,24,62,2
clan_41265,clan_31857,24,62,2
clan_11476,clan_19904,24,62,2
clan_13221,clan_18991,24,62,2
clan_31101,clan_6541,24,62,2
clan_40657,clan_46638,24,62,2
clan_18454,clan_2221,24,62,2
clan_14316,clan_41291,24,63,2
clan_7643,clan_19554,24,63,2
clan_32599,clan_31846,24,63,2
clan_1126,clan_18584,24,63,2
clan_18358,clan_10870,24,63,2
clan_42434,clan_44572,24,63,2
clan_43101,clan_43361,24,63,2
clan_2867,clan_30705,24,63,2
clan_4901,clan_16135,24,63,2
clan_21674,clan_11275,24,63,2
clan_8188,clan_25965,24,63,2
clan_28893,clan_14084,24,63,2
clan_23613,clan_368,24,63,2
clan_30296,clan_35495,24,63,2
clan_11920,clan_16942,24,63,2
clan_1384,clan_22093,24,63,2
clan_4800,clan_18906,24,63,2
clan_30593,clan_16785,24,63,2
clan_7961,clan_47287,24,63,2
clan_11075,clan_8985,24,63,2
clan_16693,clan_38647,24,63,2
clan_30883,clan_41185,24,63,2
clan_24900,clan_5610,24,64,2
clan_20440,clan_15574,24,64,2
clan_12153,clan_46023,24,64,2
clan_36219,clan_31177,24,64,2
clan_24356,clan_37227,24,64,2
clan_11592,clan_11881,24,64,2
clan_44068,clan_46183,24,64,2
clan_41560,clan_48061,24,65,2
clan_26028,clan_25992,24,65,2
clan_8338,clan_10234,24,65,2
clan_19048,clan_24659,24,65,2
clan_16106,clan_27365,24,65,2
clan_8921,clan_34967,24,65,2
clan_38082,clan_44281,24,65,2
clan_19363,clan_23005,24,66,2
clan_35372,clan_33450,24,66,2
clan_6980,clan_33883,24,66,2
clan_19315,clan_18938,24,66,2
clan_45152,clan_42375,24,66,2
clan_14666,clan_3251,24,66,2
clan_18735,clan_32221,24,66,2
clan_32236,clan_26719,24,66,2
clan_17067,clan_34051,24,66,2
clan_4902,clan_33793,24,66,2
clan_16584,clan_34534,24,66,2
clan_31210,clan_36123,24,66,2
clan_43821,clan_37554,24,66,2
clan_28843,clan_7218,24,66,2
clan_8142,clan_30087,24,66,2
clan_42902,clan_44254,24,66,2
clan_10490,clan_38614,24,66,2
clan_37158,clan_44960,24,66,2
clan_13760,clan_31173,24,66,2
clan_11234,clan_14483,24,66,2
clan_33203,clan_43201,24,66,2
clan_4877,clan_33564,24,66,2
clan_31417,clan_45134,24,66,2
clan_4306,clan_26309,24,66,2
clan_4144,clan_32083,24,66,2
clan_37807,clan_44341,24,66,2
clan_1632,clan_46390,24,66,2
clan_14171,clan_32897,24,66,2
clan_37851,clan_40269,24,66,2
clan_28210,clan_39435,24,66,2
clan_25018,clan_20545,24,66,2
clan_39141,clan_32891,24,66,2
clan_15119,clan_42754,24,66,2
clan_32778,clan_47203,24,66,2
clan_9236,clan_25835,24,66,2
clan_14809,clan_11651,24,66,2
clan_13818,clan_20710,24,66,2
clan_39245,clan_17518,24,67,2
clan_20298,clan_29088,24,67,2
clan_3385,clan_6441,24,67,2
clan_2319,clan_41519,24,67,2
clan_32677,clan_7342,24,67,2
clan_32246,clan_22115,24,68,2
clan_29450,clan_46284,24,68,2
clan_12879,clan_21766,24,68,2
clan_12137,clan_25521,24,68,2
clan_29609,clan_28753,24,68,2
clan_29886,clan_36177,24,68,2
clan_35987,clan_46567,24,68,2
clan_2455,clan_38297,24,68,2
clan_14706,clan_22260,24,68,2
clan_4018,clan_2969,24,68,2
clan_27768,clan_45256,24,68,2
clan_40401,clan_13079,24,68,2
clan_25120,clan_21255,24,68,2
clan_32943,clan_1018,24,68,2
clan_17459,clan_5616,24,68,2
clan_32817,clan_34482,24,68,2
clan_2387,clan_9220,24,69,2
clan_29838,clan_23093,24,69,2
clan_8969,clan_32755,24,69,2
clan_18826,clan_25444,24,69,2
clan_31042,clan_42054,24,69,2
clan_10145,clan_30292,24,69,2
clan_42999,clan_47537,24,69,2
clan_17273,clan_20473,24,69,2
clan_3162,clan_18056,24,69,2
clan_25419,clan_9054,24,69,2
clan_36351,clan_48193,24,69,2
clan_17877,clan_9986,24,69,2
clan_10449,clan_17183,24,69,2
clan_4262,clan_8137,24,69,2
clan_1135,clan_32721,24,69,2
clan_47401,clan_2476,24,69,2
clan_29365,clan_29944,24,69,2
clan_33955,clan_24962,24,69,2
clan_45060,clan_38687,24,69,2
clan_26582,clan_26219,24,69,2
clan_40847,clan_42995,24,69,2
clan_28449,clan_24953,24,69,2
clan_8964,clan_21270,24,69,2
clan_3426,clan_40283,24,69,2
clan_47507,clan_45219,24,69,2
clan_46927,clan_43928,24,69,2
clan_32675,clan_37536,24,69,2
clan_1610,clan_42965,24,69,2
clan_17935,clan_34548,24,69,2
clan_20224,clan_39624,24,69,2
clan_19823,clan_16454,24,69,2
clan_24271,clan_23164,24,69,2
clan_44581,clan_39356,24,69,2
clan_279,clan_44009,24,69,2
clan_24775,clan_36402,24,69,2
clan_32847,clan_15169,24,69,2
clan_38493,clan_35484,24,69,2
clan_14603,clan_29714,24,69,2
clan_44291,clan_24144,24,69,2
clan_39040,clan_38348,24,69,2
clan_37798,clan_41341,24,69,2
clan_31395,clan_35827,24,69,2
clan_19447,clan_3658,24,69,2
clan_37470,clan_46914,24,69,2
clan_8145,clan_32842,24,70,2
clan_41859,clan_41047,24,70,2
clan_14304,clan_6373,24,70,2
clan_16012,clan_26887,24,70,2
clan_38342,clan_9080,24,70,2
clan_5115,clan_14600,24,71,2
clan_6905,clan_23849,24,71,2
clan_45024,clan_1654,24,71,2
clan_8932,clan_31790,24,71,2
clan_29634,clan_8715,24,71,2
clan_43546,clan_1289,24,71,2
clan_14363,clan_9827,24,71,2
clan_2207,clan_31609,24,71,2
clan_12757,clan_6395,24,72,2
clan_19383,clan_21406,24,72,2
clan_22539,clan_6058,24,72,2
clan_20836,clan_13989,24,72,2
clan_3367,clan_12012,24,72,2
clan_30703,clan_43663,24,72,2
clan_28713,clan_33457,24,72,2
clan_35630,clan_41374,24,72,2
clan_8187,clan_22602,24,72,2
clan_38107,clan_43119,24,72,2
clan_47359,clan_45549,24,72,2
clan_30509,clan_35539,24,72,2
clan_46659,clan_1067,24,72,2
clan_36487,clan_45557,24,72,2
clan_23083,clan_5643,24,72,2
clan_3209,clan_8931,24,72,2
clan_17811,clan_11337,24,72,2
clan_12513,clan_7846,24,72,2
clan_18338,clan_29851,24,72,2
clan_37741,clan_33562,24,72,2
clan_13033,clan_39884,24,72,2
clan_23625,clan_46954,24,72,2
clan_16974,clan_27983,24,72,2
clan_21899,clan_39125,24,72,2
clan_9371,clan_30974,24,72,2
clan_32460,clan_42149,24,72,2
clan_36541,clan_1885,24,72,2
clan_23499,clan_29045,24,72,2
clan_25859,clan_10469,24,72,2
clan_21453,clan_6446,24,72,2
clan_18645,clan_42015,24,72,2
clan_27693,clan_42376,24,72,2
clan_34903,clan_7525,24,72,2
clan_35429,clan_39366,24,72,2
clan_18220,clan_31660,24,72,2
clan_9266,clan_24342,24,72,2
clan_26896,clan_37349,24,72,2
clan_44656,clan_37730,24,72,2
clan_45250,clan_37883,24,72,2
clan_3219,clan_29538,24,72,2
clan_39074,clan_45153,24,72,2
clan_12544,clan_21614,24,72,2
clan_12709,clan_21637,24,72,2
clan_18421,clan_12554,24,72,2
clan_20403,clan_34335,24,72,2
clan_6321,clan_36110,24,72,2
clan_19976,clan_21069,24,72,2
clan_10354,clan_5922,24,72,2
clan_35213,clan_40106,24,72,2
clan_20877,clan_10955,24,72,2
clan_37569,clan_19416,24,72,2
clan_12379,clan_42481,24,72,2
clan_14490,clan_6650,24,72,2
clan_36788,clan_10503,24,72,2
clan_14238,clan_47338,24,72,2
clan_22012,clan_27423,24,72,2
clan_24870,clan_31074,24,72,2
clan_6577,clan_18950,24,72,2
clan_22843,clan_43467,24,72,2
clan_24587,clan_47088,24,72,2
clan_12468,clan_8555,24,73,2
clan_28564,clan_24,24,74,2
clan_10068,clan_20430,24,74,2
clan_5635,clan_39403,24,74,2
clan_30175,clan_33672,24,74,2
clan_14691,clan_18116,24,74,2
clan_29701,clan_42125,24,74,2
clan_44939,clan_48490,24,74,2
clan_23333,clan_36977,24,74,2
clan_13988,clan_21414,24,74,2
clan_23482,clan_41871,24,74,2
clan_21065,clan_30209,24,74,2
clan_1139,clan_40867,24,74,2
clan_22797,clan_19577,24,74,2
clan_13997,clan_27075,24,74,2
clan_35677,clan_34399,24,74,2
clan_27076,clan_35905,24,74,2
clan_16181,clan_18988,24,74,2
clan_45420,clan_44943,24,74,2
clan_17101,clan_31902,24,74,2
clan_14696,clan_30356,24,74,2
clan_36812,clan_45958,24,75,2
clan_7001,clan_33925,24,75,2
clan_24520,clan_16206,24,75,2
clan_35766,clan_44632,24,75,2
clan_32791,clan_37704,24,75,2
clan_10353,clan_16779,24,75,2
clan_29573,clan_25201,24,75,2
clan_33215,clan_31654,24,75,2
clan_29651,clan_37408,24,75,2
clan_18474,clan_13868,24,75,2
clan_7937,clan_21036,24,75,2
clan_41440,clan_37482,24,75,2
clan_5398,clan_5731,24,75,2
clan_28905,clan_19212,24,75,2
clan_13608,clan_19229,24,75,2
clan_20201,clan_3302,24,75,2
clan_23264,clan_37357,24,75,2
clan_36954,clan_45261,24,75,2
clan_36204,clan_45861,24,75,2
clan_31526,clan_37869,24,75,2
clan_21881,clan_36239,24,75,2
clan_6550,clan_41300,24,75,2
clan_21077,clan_22056,24,75,2
clan_14961,clan_40489,24,75,2
clan_47551,clan_46151,24,75,2
clan_18691,clan_24039,24,75,2
clan_44826,clan_36756,24,75,2
clan_8132,clan_19504,24,75,2
clan_11060,clan_40648,24,75,2
clan_32365,clan_40800,24,75,2
clan_33161,clan_32223,24,75,2
clan_15319,clan_4676,24,75,2
clan_44320,clan_41033,24,75,2
clan_35616,clan_36677,24,75,2
clan_33936,clan_9198,24,75,2
clan_39291,clan_46084,24,75,2
clan_7183,clan_12555,24,75,2
clan_39927,clan_2165,24,75,2
clan_31353,clan_46000,24,75,2
clan_18042,clan_39947,24,75,2
clan_28553,clan_42601,24,75,2
clan_5404,clan_21781,24,75,2
clan_18236,clan_23833,24,75,2
clan_9716,clan_12725,24,75,2
clan_948,clan_395,24,75,2
clan_45855,clan_501,24,76,2
clan_11128,clan_30453,24,77,2
clan_28559,clan_12358,24,77,2
clan_2518,clan_32049,24,77,2
clan_45264,clan_48149,24,77,2
clan_30217,clan_36959,24,78,2
clan_42343,clan_47705,24,78,2
clan_45756,clan_212,24,78,2
clan_23521,clan_42634,24,78,2
clan_422,clan_47721,24,78,2
clan_3105,clan_22147,24,78,2
clan_41783,clan_41990,24,78,2
clan_43612,clan_48115,24,78,2
clan_2118,clan_41113,24,78,2
clan_9560,clan_25983,24,78,2
clan_40007,clan_44221,24,78,2
clan_13618,clan_43183,24,78,2
clan_12517,clan_1898,24,78,2
clan_23662,clan_37304,24,78,2
clan_1462,clan_1515,24,78,2
clan_2697,clan_20509,24,78,2
clan_28929,clan_15571,24,78,2
clan_2087,clan_47472,24,78,2
clan_47091,clan_225,24,78,2
clan_41770,clan_42682,24,78,2
clan_29958,clan_14991,24,78,2
clan_31262,clan_18754,24,78,2
clan_19868,clan_25827,24,78,2
clan_48272,clan_45620,24,78,2
clan_43491,clan_46087,24,78,2
clan_23305,clan_32210,24,78,2
clan_7682,clan_23975,24,78,2
clan_40394,clan_46856,24,78,2
clan_44092,clan_47405,24,78,2
clan_42869,clan_45693,24,78,2
clan_31657,clan_37429,24,78,2
clan_8724,clan_21929,24,78,2
clan_26451,clan_40339,24,78,2
clan_34988,clan_29758,24,78,2
clan_40909,clan_42495,24,78,2
clan_8902,clan_10010,24,78,2
clan_415,clan_43095,24,78,2
clan_28664,clan_37277,24,78,2
clan_12886,clan_10505,24,78,2
clan_230,clan_470,24,78,2
clan_35472,clan_34475,24,78,2
clan_41921,clan_37166,24,78,2
clan_10371,clan_25473,24,78,2
clan_39027,clan_40740,24,78,2
clan_24313,clan_41391,24,78,2
clan_10218,clan_34499,24,78,2
clan_18937,clan_20607,24,78,2
clan_45780,clan_1789,24,78,2
clan_45837,clan_792,24,78,2
clan_35267,clan_44625,24,78,2
clan_38431,clan_45356,24,78,2
clan_38472,clan_43303,24,78,2
clan_18689,clan_40709,24,78,2
clan_10308,clan_35742,24,78,2
clan_19456,clan_31263,24,81,2
clan_31766,clan_19618,24,81,2
clan_18766,clan_33832,24,81,2
clan_22894,clan_13320,24,81,2
clan_41887,clan_44540,24,81,2
clan_22007,clan_32257,24,81,2
clan_2285,clan_2060,24,81,2
clan_41071,clan_43209,24,81,2
clan_35559,clan_39588,24,81,2
clan_9315,clan_5039,24,81,2
clan_38691,clan_35997,24,81,2
clan_17936,clan_6817,24,81,2
clan_25283,clan_39468,24,81,2
clan_45262,clan_44916,24,81,2
clan_41511,clan_45836,24,81,2
clan_41101,clan_24711,24,81,2
clan_17286,clan_38054,24,81,2
clan_21451,clan_37441,24,81,2
clan_31552,clan_19929,24,81,2
clan_45999,clan_44792,24,81,2
clan_1864,clan_41733,24,81,2
clan_46787,clan_41373,24,81,2
clan_26767,clan_38790,24,81,2
clan_27036,clan_22332,24,81,2
clan_10971,clan_24990,24,81,2
clan_47441,clan_47008,24,84,2
clan_15535,clan_11071,24,87,2
clan_47626,clan_238,24,90,2
clan_40229,clan_1058,24,102,2
clan_18487,clan_17568,25,44,2
clan_20992,clan_2331,25,46,2
clan_12252,clan_6393,25,47,2
clan_17612,clan_25887,25,51,2
clan_4617,clan_15597,25,51,2
clan_15565,clan_6091,25,51,2
clan_18644,clan_16300,25,53,2
clan_2603,clan_28237,25,53,2
clan_6378,clan_3683,25,55,2
clan_26051,clan_12917,25,56,2
clan_39203,clan_18535,25,56,2
clan_10429,clan_8940,25,56,2
clan_10642,clan_26410,25,56,2
clan_8618,clan_18150,25,57,2
clan_11641,clan_13398,25,57,2
clan_35232,clan_10158,25,57,2
clan_11904,clan_33458,25,58,2
clan_15309,clan_17650,25,58,2
clan_12649,clan_28809,25,58,2
clan_5814,clan_9130,25,58,2
clan_7497,clan_13576,25,58,2
clan_5937,clan_35898,25,58,2
clan_2432,clan_19620,25,59,2
clan_3252,clan_3568,25,59,2
clan_7690,clan_13007,25,59,2
clan_6635,clan_21958,25,60,2
clan_23718,clan_3532,25,60,2
clan_18390,clan_7206,25,60,2
clan_10680,clan_19478,25,60,2
clan_13428,clan_17017,25,60,2
clan_43475,clan_39401,25,60,2
clan_5639,clan_26915,25,62,2
clan_20448,clan_29678,25,62,2
clan_38495,clan_28157,25,62,2
clan_20502,clan_36669,25,62,2
clan_23938,clan_24117,25,62,2
clan_38024,clan_41546,25,62,2
clan_4470,clan_9016,25,63,2
clan_32494,clan_47219,25,63,2
clan_18925,clan_15835,25,63,2
clan_6084,clan_27296,25,65,2
clan_14829,clan_12579,25,65,2
clan_17764,clan_29364,25,66,2
clan_43899,clan_46776,25,66,2
clan_39855,clan_11545,25,66,2
clan_3390,clan_21379,25,66,2
clan_14023,clan_22179,25,66,2
clan_13405,clan_28757,25,67,2
clan_18711,clan_21175,25,67,2
clan_35143,clan_23538,25,68,2
clan_16867,clan_3711,25,68,2
clan_15175,clan_26414,25,68,2
clan_17819,clan_15707,25,68,2
clan_6575,clan_5134,25,68,2
clan_11063,clan_26172,25,69,2
clan_34986,clan_29786,25,69,2
clan_10707,clan_41885,25,69,2
clan_23157,clan_15512,25,71,2
clan_5964,clan_17953,25,71,2
clan_8608,clan_11701,25,71,2
clan_34500,clan_44816,25,72,2
clan_20662,clan_23845,25,72,2
clan_3545,clan_36397,25,72,2
clan_2828,clan_22482,25,72,2
clan_32926,clan_45015,25,72,2
clan_30128,clan_30581,25,72,2
clan_11209,clan_27166,25,72,2
clan_13216,clan_21683,25,75,2
clan_4471,clan_7491,26,24,1
clan_22335,clan_18384,26,34,2
clan_3015,clan_14685,26,44,2
clan_46152,clan_113,26,44,2
clan_6154,clan_8026,26,44,2
clan_30630,clan_38270,26,45,2
clan_6227,clan_7174,26,45,2
clan_7741,clan_3077,26,46,2
clan_37906,clan_39852,26,46,2
clan_16848,clan_8519,26,46,2
clan_3871,clan_9360,26,46,2
clan_3654,clan_6957,26,47,2
clan_12003,clan_11645,26,48,2
clan_11548,clan_19108,26,48,2
clan_10356,clan_36352,26,49,2
clan_19491,clan_23079,26,49,2
clan_25692,clan_15352,26,50,2
clan_1842,clan_35343,26,50,2
clan_23886,clan_30144,26,50,2
clan_23296,clan_30949,26,50,2
clan_7783,clan_20494,26,51,2
clan_33887,clan_10553,26,53,2
clan_11752,clan_15873,26,53,2
clan_10802,clan_24536,26,53,2
clan_13948,clan_9247,26,53,2
clan_8472,clan_25593,26,54,2
clan_11516,clan_5180,26,54,2
clan_11082,clan_2654,26,54,2
clan_3163,clan_9214,26,55,2
clan_7276,clan_28426,26,55,2
clan_26113,clan_41635,26,56,2
clan_47575,clan_48326,26,56,2
clan_28255,clan_19542,26,56,2
clan_11437,clan_29680,26,56,2
clan_22556,clan_1214,26,56,2
clan_18554,clan_14545,26,56,2
clan_7686,clan_11996,26,56,2
clan_5556,clan_9587,26,57,2
clan_8636,clan_25060,26,57,2
clan_11597,clan_21704,26,57,2
clan_12930,clan_3172,26,57,2
clan_59,clan_3006,26,57,2
clan_13316,clan_37346,26,57,2
clan_20381,clan_26570,26,57,2
clan_36229,clan_44606,26,57,2
clan_2920,clan_20617,26,57,2
clan_31641,clan_5646,26,58,2
clan_17051,clan_17204,26,58,2
clan_8143,clan_11719,26,58,2
clan_12127,clan_12374,26,58,2
clan_23478,clan_19805,26,58,2
clan_47251,clan_47518,26,59,2
clan_21939,clan_19669,26,59,2
clan_42894,clan_42582,26,59,2
clan_21497,clan_9335,26,59,2
clan_12994,clan_33888,26,59,2
clan_4923,clan_10815,26,59,2
clan_27281,clan_29794,26,59,2
clan_44904,clan_48314,26,60,2
clan_12424,clan_12846,26,60,2
clan_14202,clan_17903,26,60,2
clan_22153,clan_19643,26,60,2
clan_6644,clan_26774,26,60,2
clan_16515,clan_12511,26,60,2
clan_34671,clan_25052,26,61,2
clan_24481,clan_14330,26,61,2
clan_25656,clan_22110,26,61,2
clan_15337,clan_28872,26,61,2
clan_10639,clan_13640,26,61,2
clan_8068,clan_29072,26,61,2
clan_19039,clan_29443,26,62,2
clan_2348,clan_34926,26,62,2
clan_19202,clan_3502,26,62,2
clan_37579,clan_23377,26,62,2
clan_9102,clan_24435,26,62,2
clan_7162,clan_28696,26,62,2
clan_46590,clan_786,26,62,2
clan_4293,clan_19150,26,62,2
clan_36844,clan_34633,26,62,2
clan_27113,clan_5305,26,62,2
clan_31470,clan_37317,26,62,2
clan_37586,clan_43607,26,62,2
clan_6598,clan_18530,26,62,2
clan_17283,clan_14568,26,62,2
clan_6669,clan_25981,26,62,2
clan_3873,clan_23073,26,63,2
clan_26246,clan_40196,26,63,2
clan_29869,clan_20786,26,63,2
clan_26650,clan_44531,26,63,2
clan_2719,clan_17361,26,63,2
clan_18142,clan_14158,26,63,2
clan_27022,clan_11555,26,63,2
clan_17918,clan_24851,26,63,2
clan_7724,clan_46794,26,63,2
clan_15666,clan_29420,26,63,2
clan_19464,clan_41334,26,63,2
clan_18976,clan_25429,26,64,2
clan_29378,clan_2673,26,64,2
clan_12477,clan_22089,26,64,2
clan_25505,clan_13144,26,64,2
clan_8838,clan_27400,26,64,2
clan_31326,clan_38185,26,64,2
clan_18982,clan_40250,26,65,2
clan_35282,clan_34555,26,65,2
clan_21138,clan_5448,26,65,2
clan_33164,clan_44616,26,65,2
clan_456,clan_41151,26,65,2
clan_7390,clan_1307,26,65,2
clan_40480,clan_34878,26,65,2
clan_11908,clan_9173,26,65,2
clan_43261,clan_39138,26,65,2
clan_27801,clan_43731,26,65,2
clan_13606,clan_19288,26,65,2
clan_15125,clan_19984,26,65,2
clan_31822,clan_4225,26,66,2
clan_35756,clan_24378,26,66,2
clan_32375,clan_9088,26,66,2
clan_23273,clan_27244,26,66,2
clan_6223,clan_6916,26,66,2
clan_21906,clan_33036,26,66,2
clan_23268,clan_18438,26,66,2
clan_26027,clan_23567,26,66,2
clan_25876,clan_32573,26,66,2
clan_6769,clan_39714,26,66,2
clan_23140,clan_29488,26,66,2
clan_35794,clan_6335,26,66,2
clan_10862,clan_12288,26,67,2
clan_5099,clan_2965,26,67,2
clan_9780,clan_15425,26,67,2
clan_7823,clan_7422,26,67,2
clan_35308,clan_40521,26,68,2
clan_29412,clan_6358,26,68,2
clan_36386,clan_39601,26,68,2
clan_12818,clan_21606,26,68,2
clan_44129,clan_1476,26,68,2
clan_27352,clan_33538,26,68,2
clan_14520,clan_23609,26,68,2
clan_12008,clan_26480,26,68,2
clan_1155,clan_46113,26,68,2
clan_17656,clan_41211,26,68,2
clan_24472,clan_34203,26,68,2
clan_25069,clan_45568,26,69,2
clan_7769,clan_35346,26,69,2
clan_38932,clan_40460,26,69,2
clan_24458,clan_34261,26,69,2
clan_25953,clan_7357,26,69,2
clan_12767,clan_13290,26,69,2
clan_21652,clan_1803,26,69,2
clan_9992,clan_33023,26,69,2
clan_31792,clan_31809,26,69,2
clan_15644,clan_16011,26,69,2
clan_16677,clan_37982,26,69,2
clan_5164,clan_11475,26,69,2
clan_14109,clan_36665,26,69,2
clan_4616,clan_42160,26,69,2
clan_3741,clan_37622,26,69,2
clan_24776,clan_33194,26,69,2
clan_15219,clan_7141,26,69,2
clan_11457,clan_18106,26,69,2
clan_36674,clan_25569,26,69,2
clan_18901,clan_36173,26,69,2
clan_14425,clan_21052,26,70,2
clan_14632,clan_24203,26,71,2
clan_34369,clan_38649,26,71,2
clan_21635,clan_30310,26,72,2
clan_25271,clan_28427,26,72,2
clan_22649,clan_10282,26,72,2
clan_12101,clan_34975,26,72,2
clan_10648,clan_21267,26,72,2
clan_24421,clan_35404,26,72,2
clan_25778,clan_45037,26,72,2
clan_7294,clan_30167,26,72,2
clan_9765,clan_25048,26,72,2
clan_39967,clan_40789,26,72,2
clan_16947,clan_9148,26,72,2
clan_41792,clan_36905,26,72,2
clan_5987,clan_12074,26,72,2
clan_34064,clan_4526,26,72,2
clan_29317,clan_648,26,72,2
clan_13854,clan_39395,26,72,2
clan_21269,clan_34781,26,72,2
clan_23148,clan_29754,26,73,2
clan_14865,clan_31212,26,74,2
clan_11138,clan_36305,26,74,2
clan_46096,clan_48289,26,74,2
clan_29877,clan_26379,26,74,2
clan_5297,clan_22828,26,74,2
clan_12211,clan_3510,26,74,2
clan_6519,clan_38862,26,75,2
clan_8121,clan_36657,26,75,2
clan_18416,clan_18319,26,75,2
clan_16478,clan_23912,26,75,2
clan_26876,clan_39062,26,75,2
clan_18321,clan_21860,26,75,2
clan_29049,clan_33864,26,75,2
clan_17606,clan_45955,26,75,2
clan_23165,clan_12467,26,75,2
clan_10948,clan_17721,26,75,2
clan_20595,clan_31047,26,75,2
clan_47833,clan_434,26,75,2
clan_3520,clan_6295,26,75,2
clan_3176,clan_14113,26,75,2
clan_18990,clan_24036,26,75,2
clan_21931,clan_25844,26,75,2
clan_42863,clan_40557,26,75,2
clan_10498,clan_3943,27,40,2
clan_9608,clan_6425,27,44,2
clan_10454,clan_37069,27,45,2
clan_26946,clan_9111,27,45,2
clan_6961,clan_9418,27,46,2
clan_6829,clan_23055,27,46,2
clan_4685,clan_18075,27,47,2
clan_4719,clan_14534,27,47,2
clan_14906,clan_12461,27,48,2
clan_5722,clan_5442,27,48,2
clan_5184,clan_8252,27,48,2
clan_19365,clan_12128,27,48,2
